time	lon	lat	swh	wind_speed_alt
2014-10-16 10:16:10.815381056	289.552416	40.603367999999996	1.8260001	6.41
2014-10-16 10:16:12.889367104	289.511917	40.724987	1.797	6.85
2014-10-16 10:16:16.000341888	289.45095299999997	40.907394	1.7770001	6.39
2014-10-16 10:16:18.074326016	289.410163	41.028984	1.6100001	6.04
2014-10-16 10:16:27.407253952	289.22513399999997	41.575994	0.513	4.2999997
2014-10-19 10:21:46.003731968	288.303743	40.031783999999995	2.229	7.41
2014-10-19 10:21:51.188690880	288.20363199999997	40.335924	1.914	7.5899997
2014-10-19 10:21:56.373651968	288.10281499999996	40.639992	1.8570001	9.01
2014-10-19 10:21:58.447635904	288.06228799999997	40.7616	1.914	9.679999
2014-10-19 10:22:00.521619072	288.021644	40.883195	1.7360001	9.69
2014-10-19 10:22:01.558613056	288.001278	40.943988999999995	1.631	8.45
2014-10-19 10:22:04.670363904	287.93998899999997	41.126397999999995	0.87000006	7.91
2014-10-19 10:22:05.707885056	287.919494	41.18721	0.813	7.89
2014-10-19 10:22:06.745403072	287.89896999999996	41.24802	0.708	5.65
2014-10-22 10:27:38.226237056	286.725011	40.461405	2.0500002	12.92
2014-10-22 10:27:39.263228864	286.70484899999997	40.522217	1.651	10.94
2014-10-22 10:27:40.300746944	286.684647	40.583056	1.2800001	8.37
2014-10-22 10:27:47.563241024	286.542428	41.008846999999996	1.3750001	6.1299996
2014-10-24 23:16:10.997843008	289.638158	41.986795	1.4540001	7.3199997
2014-10-24 23:16:12.036417984	289.61725	41.925973	1.1800001	7.02
2014-10-24 23:16:13.074994112	289.59637299999997	41.865148	0.99300003	6.35
2014-10-24 23:16:14.113568064	289.57552799999996	41.80432	0.90900004	4.54
2014-10-24 23:16:19.306448960	289.471765	41.500132	0.39400002	4.44
2014-10-24 23:16:23.460752000	289.389306	41.256729	0.83000004	7.04
2014-10-24 23:16:24.499329088	289.368766	41.19587	1.026	7.54
2014-10-24 23:16:25.537904960	289.348257	41.135009	1.0430001	7.7599998
2014-10-24 23:16:26.576481088	289.32777699999997	41.074145	1.082	7.87
2014-10-24 23:16:27.615056064	289.307327	41.013278	1.1600001	7.87
2014-10-24 23:16:28.653634048	289.286907	40.952407	1.154	8.179999
2014-10-24 23:16:29.691947008	289.266521	40.891549999999995	1.2870001	8.11
2014-10-24 23:16:30.729995008	289.24617	40.830704999999995	1.284	7.96
2014-10-24 23:16:31.768043072	289.225848	40.769856999999995	1.3790001	8.3
2014-10-24 23:16:32.806091072	289.205555	40.709005999999995	1.411	8.309999
2014-10-24 23:16:33.844139072	289.185291	40.648151999999996	1.3950001	7.8999996
2014-10-24 23:16:39.034377088	289.084402	40.343841999999995	1.743	8.69
2014-10-24 23:16:40.072426112	289.06431	40.282970999999996	1.8500001	8.599999
2014-10-24 23:16:41.110474112	289.044246	40.222097	1.886	8.559999
2014-10-24 23:16:43.186569920	289.00420099999997	40.100342	1.8830001	8.65
2014-10-27 23:22:09.295032000	287.92642	41.174838	0.44000003	5.18
2014-10-27 23:22:14.486329088	287.824247	40.870588	0.577	5.5299997
2014-10-27 23:22:15.524378048	287.803905	40.809742	0.595	6.3399997
2014-10-27 23:22:16.562426112	287.783592	40.748892	0.702	6.41
2014-10-27 23:22:17.600474112	287.763308	40.68804	0.712	6.33
2014-10-27 23:22:18.638521920	287.743053	40.627185	0.71000004	6.0299997
2014-10-27 23:22:19.676568960	287.722826	40.566328	0.651	5.67
2014-10-27 23:22:21.752665984	287.68246	40.444603	0.83800006	5.72
2014-10-27 23:22:22.790712128	287.66231899999997	40.383736999999996	0.81600004	5.7799997
2014-10-27 23:22:23.828762048	287.642207	40.322868	0.93200004	5.96
2014-10-27 23:22:24.866807936	287.622124	40.261995999999996	0.88900006	6.17
2014-10-27 23:22:25.904855936	287.602068	40.201121	0.98600006	6.2599998
2014-10-27 23:22:27.980952000	287.56204099999997	40.079363	1.011	6.3999996
2014-10-30 23:28:04.029215104	286.284314	40.553650999999995	0.5	3.9399998
2014-10-30 23:28:05.067260992	286.264121	40.492788999999995	0.587	6.49
2014-10-30 23:28:06.105308992	286.24395699999997	40.431923999999995	0.60300004	6.85
2014-10-30 23:28:07.143357056	286.223822	40.371057	0.82100004	6.95
2014-10-30 23:28:08.181405056	286.203715	40.310186	0.725	7.0099998
2014-10-30 23:28:09.219453120	286.183636	40.249313	0.78700006	7.14
2014-10-30 23:28:10.257500864	286.163585	40.188435999999996	0.657	7.3999996
2014-10-30 23:28:11.295548928	286.143563	40.127558	0.74700004	7.56
2014-10-30 23:28:12.333596928	286.123568	40.066676	0.55600005	7.24
2014-10-30 23:28:13.371643072	286.10360099999997	40.005790999999995	0.628	6.6499996
2014-11-01 10:13:37.483695040	289.858552	41.839408	0.70900005	8.679999
2014-11-01 10:13:38.521742080	289.837691	41.900209	0.80500007	9.15
2014-11-01 10:13:39.559791104	289.816799	41.961006	0.666	8.849999
2014-11-04 10:18:52.738325120	288.98697	40.169762	2.729	8.97
2014-11-04 10:18:54.813364992	288.946872	40.291457	2.401	8.59
2014-11-04 10:18:55.850883968	288.926781	40.352301	2.424	8.61
2014-11-04 10:18:56.888703104	288.906656	40.413159	2.388	8.57
2014-11-04 10:18:57.926752064	288.88649799999996	40.474028	2.2340002	8.42
2014-11-04 10:19:04.155040960	288.764946	40.839180999999996	1.894	7.49
2014-11-04 10:19:08.307230976	288.683329	41.082557	1.322	6.1
2014-11-04 10:19:09.345278976	288.66285	41.143394	1.307	5.97
2014-11-04 10:19:10.383327936	288.642342	41.204228	1.1350001	5.8199997
2014-11-04 10:19:11.421375040	288.621804	41.265059	0.984	4.99
2014-11-04 10:19:12.459423040	288.601236	41.325887	0.83100003	4.13
2014-11-04 10:19:13.497472064	288.58063699999997	41.386713	0.69500005	2.6599998
2014-11-07 10:24:35.782792064	287.591999	40.035320999999996	1.6980001	9.98
2014-11-07 10:24:36.820837952	287.572018	40.096205999999995	1.7590001	9.969999
2014-11-07 10:24:38.896935936	287.531971	40.217966	1.7580001	9.71
2014-11-07 10:24:39.934983040	287.511906	40.278842	1.7040001	9.67
2014-11-07 10:24:40.973030080	287.491812	40.339715999999996	1.5250001	9.34
2014-11-07 10:24:42.011079104	287.47169099999996	40.400586	1.5350001	9.4
2014-11-07 10:24:43.049127104	287.45153999999997	40.461453999999996	1.366	9.44
2014-11-07 10:24:44.087172992	287.431361	40.522318	1.4070001	9.37
2014-11-07 10:24:45.125222912	287.411154	40.583180999999996	1.302	9.01
2014-11-07 10:24:46.163269056	287.390918	40.644039	1.2550001	8.55
2014-11-07 10:24:47.201318976	287.370653	40.704896	1.2360001	7.94
2014-11-07 10:24:48.239366080	287.35035899999997	40.765749	1.1680001	4.04
2014-11-07 10:24:53.429605952	287.24845	41.069972	0.85700005	7.24
2014-11-09 23:13:41.665849920	289.859183	40.499837	1.161	2.34
2014-11-09 23:13:42.703371072	289.839027	40.438998	1.0370001	2.49
2014-11-09 23:13:43.740890048	289.8189	40.378156	1.0070001	3.22
2014-11-09 23:13:44.778410880	289.79880099999997	40.317312	1.079	4.21
2014-11-09 23:13:45.815928960	289.778731	40.256464	1.13	4.19
2014-11-09 23:13:46.853449088	289.758688	40.195614	1.266	4.38
2014-11-09 23:13:47.890969984	289.738674	40.134761	1.1620001	4.5
2014-11-09 23:13:48.928488960	289.718687	40.073904999999996	1.174	4.47
2014-11-09 23:13:49.966010112	289.69872799999996	40.013047	1.1220001	4.5499997
2014-11-10 10:30:20.842230080	286.15450799999996	40.0301	0.518	1.5899999
2014-11-10 10:30:23.956376064	286.09448599999996	40.212742	0.81200004	1.61
2014-11-10 10:30:24.994421952	286.07442299999997	40.273617	0.47000003	2.08
2014-11-12 23:19:11.477983936	288.718551	41.386278999999995	0.72200006	4.15
2014-11-12 23:19:12.516033856	288.697956	41.32545	0.81700003	4.63
2014-11-12 23:19:13.554080000	288.677391	41.264618999999996	0.84800005	4.71
2014-11-12 23:19:14.592128064	288.656856	41.203784	0.89400005	4.7599998
2014-11-12 23:19:15.629664896	288.63636099999997	41.142976	0.822	4.45
2014-11-12 23:19:16.667184128	288.61589599999996	41.082166	0.91300005	3.79
2014-11-12 23:19:18.742224000	288.57505499999996	40.960538	0.89300007	2.59
2014-11-12 23:19:19.779742976	288.55467899999996	40.899719	0.9850001	2.09
2014-11-12 23:19:22.892302976	288.493726	40.717245999999996	0.96800005	2.1499999
2014-11-12 23:19:26.004863040	288.43303299999997	40.534746	1.044	2.87
2014-11-12 23:19:27.042383936	288.41285999999997	40.473907	0.95100003	3.03
2014-11-12 23:19:28.079902912	288.392715	40.413066	1.082	2.9199998
2014-11-12 23:19:29.117424000	288.372598	40.352221	1.0480001	2.82
2014-11-12 23:19:30.154942976	288.35251	40.291374	1.0430001	2.7
2014-11-12 23:19:31.192464128	288.33245	40.230523999999996	1.2010001	2.72
2014-11-12 23:19:32.229981888	288.312418	40.169671	1.0780001	2.6
2014-11-12 23:19:33.267503040	288.292414	40.108815	1.144	2.61
2014-11-15 23:24:59.771639104	287.209381	41.174171	0.43100002	4.31
2014-11-15 23:25:00.809158080	287.1889	41.113361	0.3	5.04
2014-11-15 23:25:01.846677056	287.16845	41.052548	0.423	5.15
2014-11-15 23:25:09.109317056	287.026118	40.626774999999995	0.432	4.11
2014-11-15 23:25:10.146836032	287.005901	40.565937999999996	0.47300002	4.88
2014-11-15 23:25:11.184356928	286.985713	40.505099	0.592	5.37
2014-11-15 23:25:13.259397056	286.945422	40.383412	0.56200004	5.48
2014-11-15 23:25:14.296917888	286.925319	40.322565	0.634	5.5499997
2014-11-15 23:25:17.409476032	286.865179	40.140004999999995	0.753	6.04
2014-11-15 23:25:19.484515904	286.825226	40.018284	0.71900004	6.3999996
2014-11-20 10:16:00.220222976	289.69451699999996	40.195043999999996	2.5800002	12.219999
2014-11-20 10:16:03.334366080	289.634272	40.377658	2.6230001	12.33
2014-11-20 10:16:17.869569088	289.349651	41.229667	2.2610002	11.66
2014-11-20 10:16:18.908144000	289.329093	41.290523	1.8740001	10.0
2014-11-20 10:16:24.018682944	289.227491	41.589936	0.91	7.5699997
2014-11-23 10:21:42.679523968	288.303677	40.052548	2.621	12.75
2014-11-23 10:21:47.869761920	288.20346	40.356922	2.94	12.86
2014-11-23 10:21:50.983907008	288.142991	40.539513	2.8030002	12.389999
2014-11-23 10:21:55.136387136	288.061959	40.782944	2.4720001	12.179999
2014-11-23 10:21:56.174962048	288.04161899999997	40.843821	2.3850002	11.929999
2014-11-23 10:21:57.213538880	288.02125	40.904696	2.3730001	11.29
2014-11-23 10:21:58.252113088	288.000852	40.965567	2.048	8.03
2014-11-23 10:22:00.329266048	287.959967	41.087302	0.35900003	4.68
2014-11-23 10:22:01.367841984	287.93948	41.148164	0.54800004	6.94
2014-11-23 10:22:02.406415936	287.91896299999996	41.209024	0.611	7.5499997
2014-11-23 10:22:03.444994944	287.898416	41.269881	0.71300006	5.4
2014-11-26 10:27:28.109318976	286.859823	40.06462	1.4180001	11.389999
2014-11-26 10:27:29.147366976	286.839829	40.125499999999995	1.366	11.57
2014-11-26 10:27:30.185416960	286.81980699999997	40.186377	1.228	10.95
2014-11-26 10:27:31.223463040	286.799757	40.247251	1.2620001	10.349999
2014-11-26 10:27:32.261513024	286.779679	40.308122999999995	1.2600001	10.2
2014-11-26 10:27:33.299560064	286.759573	40.368992	1.22	9.33
2014-11-26 10:27:36.413703936	286.69908399999997	40.551581	1.021	7.7
2014-11-26 10:27:43.680037952	286.556933	40.977523	1.335	4.95
2014-11-28 23:16:08.245018944	289.63057399999997	41.960212999999996	1.286	10.23
2014-11-28 23:16:09.282011008	289.609707	41.899463999999995	1.2210001	9.86
2014-11-28 23:16:10.319001920	289.588872	41.838713	1.01	9.469999
2014-11-28 23:16:19.651928896	289.402742	41.291812	0.827	8.07
2014-11-28 23:16:20.688924096	289.382213	41.23103	0.87900007	10.15
2014-11-28 23:16:21.725913984	289.361713	41.170246	1.2440001	10.21
2014-11-28 23:16:22.762904896	289.34124399999996	41.109458	1.315	10.46
2014-11-28 23:16:23.799897920	289.320804	41.048668	1.3520001	10.44
2014-11-28 23:16:25.873882048	289.280013	40.927078	1.5530001	10.55
2014-11-28 23:16:26.910873920	289.259661	40.866278	1.6930001	10.33
2014-11-28 23:16:28.984857088	289.219046	40.744671	1.6040001	9.83
2014-11-28 23:16:30.021848896	289.198782	40.683862999999995	1.746	10.429999
2014-11-28 23:16:31.058840064	289.178546	40.623052	1.7490001	10.63
2014-11-28 23:16:34.169817920	289.11801299999996	40.440602	1.7680001	9.8
2014-11-28 23:16:35.206808064	289.097892	40.37978	1.8740001	10.15
2014-11-28 23:16:36.243801088	289.07779899999997	40.318954999999995	2.227	10.08
2014-11-28 23:16:39.354370112	289.017698	40.136486	1.9280001	10.48
2014-12-01 23:22:05.514533056	287.940859	41.221056	0.71000004	8.26
2014-12-01 23:22:06.551523904	287.920365	41.160269	0.74	8.46
2014-12-01 23:22:12.773475904	287.798024	40.795486	1.4490001	8.13
2014-12-01 23:22:13.810465088	287.777736	40.734679	1.501	8.059999
2014-12-01 23:22:14.847459072	287.757478	40.673868	1.4590001	8.07
2014-12-01 23:22:15.884449984	287.73724799999997	40.613054999999996	1.432	7.99
2014-12-01 23:22:16.920892032	287.717057	40.552271999999995	1.5150001	8.04
2014-12-01 23:22:17.957355008	287.696895	40.491484	1.406	7.24
2014-12-01 23:22:20.030282048	287.656656	40.3699	1.452	6.04
2014-12-01 23:22:21.066746944	287.636579	40.309103	1.4820001	5.89
2014-12-01 23:22:23.139673920	287.59650899999997	40.187501999999995	1.5020001	6.27
2014-12-01 23:22:24.176137920	287.57651599999997	40.126697	1.519	5.91
2014-12-01 23:22:26.249064896	287.536614	40.00508	1.5380001	5.8399997
2014-12-04 23:28:01.505482944	286.275024	40.536681	0.418	4.61
2014-12-04 23:28:02.541949056	286.254871	40.47589	0.63600004	5.18
2014-12-04 23:28:03.578409920	286.234746	40.415096999999996	0.65800005	4.83
2014-12-04 23:28:05.651339072	286.19458199999997	40.293503	0.601	4.72
