Date	WSPD	WVHT	u10
2018-09-27 01:50:00	5.8	1.77	5.8210524416885745
2018-09-27 02:50:00	5.9	1.78	5.921415414821136
2018-09-27 03:50:00	5.6	1.81	5.620326495423451
2018-09-27 04:50:00	5.9	1.71	5.921415414821136
2018-09-27 05:50:00	2.9	1.79	2.9105262208442872
2018-09-27 06:50:00	9.5	1.69	9.534482447593355
2018-09-27 07:50:00	10.2	1.84	10.237023259521285
2018-09-27 08:50:00	9.8	1.72	9.83557136699104
2018-09-27 09:50:00	7.5	1.75	7.527222984942123
2018-09-27 10:50:00	8.1	1.72	8.129400823737491
2018-09-27 11:50:00	8.1	1.76	8.129400823737491
2018-09-27 12:50:00	8.8	1.67	8.831941635665423
2018-09-27 13:50:00	7.7	1.75	7.727948931207245
2018-09-27 14:50:00	8.5	1.84	8.530852716267738
2018-09-27 15:50:00	7.6	1.89	7.6275859580746825
2018-09-27 16:50:00	8.2	1.81	8.229763796870053
2018-09-27 17:50:00	7.4	1.82	7.42686001180956
2018-09-27 18:50:00	7.8	1.77	7.828311904339807
2018-09-27 19:50:00	7.4	1.84	7.42686001180956
2018-09-27 20:50:00	7.0	1.69	7.025408119279313
2018-09-27 21:50:00	6.8	1.79	6.824682173014191
2018-09-27 22:50:00	7.0	1.8	7.025408119279313
2018-09-27 23:50:00	6.4	1.82	6.423230280483945
2018-09-28 00:50:00	8.5	1.72	8.530852716267738
2018-09-28 01:50:00	7.5	1.86	7.527222984942123
2018-09-28 02:50:00	7.0	1.8	7.025408119279313
2018-09-28 03:50:00	6.9	1.81	6.925045146146752
2018-09-28 04:50:00	6.2	1.78	6.22250433421882
2018-09-28 05:50:00	6.1	1.72	6.122141361086259
2018-09-28 06:50:00	3.9	1.65	3.9141559521699034
2018-09-28 07:50:00	5.2	1.6	5.218874602893204
2018-09-28 08:50:00	7.6	1.53	7.6275859580746825
2018-09-28 09:50:00	8.8	1.49	8.831941635665423
2018-09-28 10:50:00	9.9	1.45	9.935934340123602
2018-09-28 11:50:00	9.7	1.57	9.735208393858477
2018-09-28 12:50:00	8.9	1.66	8.932304608797985
2018-09-28 13:50:00	10.8	1.63	10.839201098316655
2018-09-28 14:50:00	12.2	1.91	12.244282722172517
2018-09-28 15:50:00	10.5	1.92	10.53811217891897
2018-09-28 16:50:00	10.1	1.87	10.136660286388723
2018-09-28 17:50:00	10.4	1.96	10.437749205786409
2018-09-28 18:50:00	9.8	1.87	9.83557136699104
2018-09-28 19:50:00	8.2	1.72	8.229763796870053
2018-09-28 20:50:00	7.8	1.55	7.828311904339807
2018-09-28 21:50:00	6.7	1.49	6.72431919988163
2018-09-28 22:50:00	7.1	1.33	7.125771092411875
2018-09-28 23:50:00	6.3	1.3	6.322867307351383
2018-09-29 00:50:00	5.1	1.15	5.118511629760643
2018-09-29 01:50:00	4.1	1.15	4.114881898435026
2018-09-29 02:50:00	2.9	1.17	2.9105262208442872
2018-09-29 04:50:00	3.8	1.1	3.8137929790373413
2018-09-29 05:50:00	2.2	1.08	2.2079854089163558
2018-09-29 06:50:00	2.6	1.09	2.609437301446602
2018-09-29 07:50:00	3.4	1.15	3.4123410865070953
2018-09-29 08:50:00	3.4	1.1	3.4123410865070953
2018-09-29 09:50:00	4.6	1.09	4.616696764097834
2018-09-29 10:50:00	3.6	1.08	3.6130670327722187
2018-09-29 11:50:00	4.4	1.13	4.4159708178327115
2018-09-29 12:50:00	5.7	1.07	5.720689468556013
2018-09-29 13:50:00	2.8	1.04	2.8101632477117255
2018-09-29 14:50:00	0.8	1.12	0.8029037850604931
2018-09-29 15:50:00	1.4	1.0	1.4050816238558628
2018-09-29 16:50:00	1.4	1.01	1.4050816238558628
2018-09-29 17:50:00	0.8	0.96	0.8029037850604931
2018-09-29 20:50:00	1.7	1.01	1.7061705432535477
2018-09-29 21:50:00	2.3	1.06	2.308348382048917
2018-09-29 22:50:00	2.6	1.08	2.609437301446602
2018-09-29 23:50:00	2.4	1.05	2.4087113551814787
2018-09-30 00:50:00	1.5	0.95	1.5054445969884245
2018-09-30 01:50:00	4.9	0.99	4.91778568349552
2018-09-30 02:50:00	4.5	0.97	4.516333790965273
2018-09-30 03:50:00	4.1	1.06	4.114881898435026
2018-09-30 04:50:00	4.5	1.03	4.516333790965273
2018-09-30 05:50:00	5.3	1.09	5.319237576025766
2018-09-30 06:50:00	6.0	1.08	6.021778387953698
2018-09-30 07:50:00	6.0	1.01	6.021778387953698
2018-09-30 08:50:00	5.4	1.06	5.419600549158328
2018-09-30 09:50:00	6.3	1.07	6.322867307351383
2018-09-30 10:50:00	5.3	1.1	5.319237576025766
2018-09-30 11:50:00	5.1	1.01	5.118511629760643
2018-09-30 12:50:00	4.8	0.94	4.817422710362957
2018-09-30 13:50:00	4.1	0.96	4.114881898435026
2018-09-30 14:50:00	3.2	1.16	3.2116151402419724
2018-09-30 15:50:00	1.8	1.12	1.8065335163861094
2018-09-30 16:50:00	0.3	1.08	0.30108891939768484
2018-09-30 20:50:00	1.9	0.97	1.9068964895186706
2018-09-30 21:50:00	2.1	1.01	2.107622435783794
2018-09-30 22:50:00	3.6	0.83	3.6130670327722187
2018-09-30 23:50:00	2.8	0.88	2.8101632477117255
2018-10-01 00:50:00	2.9	0.94	2.9105262208442872
2018-10-01 01:50:00	2.8	0.95	2.8101632477117255
2018-10-01 02:50:00	2.6	0.91	2.609437301446602
2018-10-01 03:50:00	3.0	1.05	3.010889193976849
2018-10-01 04:50:00	2.7	0.93	2.709800274579164
2018-10-01 05:50:00	3.8	1.07	3.8137929790373413
2018-10-01 06:50:00	3.9	0.93	3.9141559521699034
2018-10-01 07:50:00	3.3	0.92	3.311978113374533
2018-10-01 08:50:00	2.8	0.85	2.8101632477117255
2018-10-01 09:50:00	3.4	0.86	3.4123410865070953
2018-10-01 10:50:00	3.2	0.91	3.2116151402419724
2018-10-01 11:50:00	3.3	0.96	3.311978113374533
2018-10-01 12:50:00	3.6	0.83	3.6130670327722187
2018-10-01 13:50:00	4.7	0.91	4.717059737230397
2018-10-01 14:50:00	4.4	0.89	4.4159708178327115
2018-10-01 15:50:00	5.0	0.88	5.018148656628081
2018-10-01 16:50:00	5.0	1.0	5.018148656628081
2018-10-01 17:50:00	5.3	1.09	5.319237576025766
2018-10-01 18:50:00	4.3	1.03	4.31560784470015
2018-10-01 19:50:00	4.6	1.0	4.616696764097834
2018-10-01 20:50:00	4.3	1.04	4.31560784470015
2018-10-01 21:50:00	4.8	1.03	4.817422710362957
2018-10-01 22:50:00	3.7	1.1	3.71343000590478
2018-10-01 23:50:00	3.8	1.09	3.8137929790373413
2018-10-02 00:50:00	3.6	1.17	3.6130670327722187
2018-10-02 01:50:00	3.3	1.1	3.311978113374533
2018-10-02 02:50:00	3.1	1.05	3.11125216710941
2018-10-02 03:50:00	2.9	1.18	2.9105262208442872
2018-10-02 04:50:00	3.6	1.19	3.6130670327722187
2018-10-02 05:50:00	2.9	1.22	2.9105262208442872
2018-10-02 06:50:00	1.8	1.21	1.8065335163861094
2018-10-02 07:50:00	4.3	1.18	4.31560784470015
2018-10-02 08:50:00	3.7	1.23	3.71343000590478
2018-10-02 09:50:00	3.5	1.22	3.5127040596396566
2018-10-02 10:50:00	3.7	1.19	3.71343000590478
2018-10-02 11:50:00	3.3	1.19	3.311978113374533
2018-10-02 12:50:00	2.4	1.19	2.4087113551814787
2018-10-02 13:50:00	3.1	1.23	3.11125216710941
2018-10-02 14:50:00	4.0	1.33	4.014518925302465
2018-10-02 15:50:00	4.9	1.41	4.91778568349552
2018-10-02 16:50:00	4.7	1.22	4.717059737230397
2018-10-02 17:50:00	3.8	1.35	3.8137929790373413
2018-10-02 18:50:00	4.7	1.43	4.717059737230397
2018-10-02 19:50:00	5.2	1.55	5.218874602893204
2018-10-02 20:50:00	6.3	1.42	6.322867307351383
2018-10-02 21:50:00	6.9	1.3	6.925045146146752
2018-10-02 22:50:00	7.2	1.3	7.2261340655444375
2018-10-02 23:50:00	7.9	1.36	7.928674877472369
2018-10-03 00:50:00	8.2	1.49	8.229763796870053
2018-10-03 01:50:00	6.4	1.45	6.423230280483945
2018-10-03 02:50:00	8.4	1.41	8.430489743135176
2018-10-03 03:50:00	7.7	1.5	7.727948931207245
2018-10-03 04:50:00	7.7	1.47	7.727948931207245
2018-10-03 05:50:00	3.5	1.54	3.5127040596396566
2018-10-03 06:50:00	5.5	1.58	5.519963522290889
2018-10-03 07:50:00	7.5	1.75	7.527222984942123
2018-10-03 08:50:00	9.1	1.89	9.133030555063108
2018-10-03 09:50:00	8.9	1.8	8.932304608797985
2018-10-03 10:50:00	8.3	1.77	8.330126770002616
2018-10-03 11:50:00	7.5	1.78	7.527222984942123
2018-10-03 12:50:00	6.4	1.61	6.423230280483945
2018-10-03 13:50:00	4.8	1.58	4.817422710362957
2018-10-03 14:50:00	2.4	1.5	2.4087113551814787
2018-10-03 15:50:00	2.4	1.38	2.4087113551814787
2018-10-03 16:50:00	1.2	1.35	1.2043556775907394
2018-10-03 21:50:00	3.7	1.38	3.71343000590478
2018-10-03 22:50:00	3.5	1.29	3.5127040596396566
2018-10-03 23:50:00	3.9	1.44	3.9141559521699034
2018-10-04 00:50:00	3.7	1.38	3.71343000590478
2018-10-04 01:50:00	4.3	1.4	4.31560784470015
2018-10-04 02:50:00	4.8	1.44	4.817422710362957
2018-10-04 03:50:00	4.3	1.31	4.31560784470015
2018-10-04 04:50:00	4.1	1.35	4.114881898435026
2018-10-04 05:50:00	3.6	1.22	3.6130670327722187
2018-10-04 06:50:00	3.7	1.3	3.71343000590478
2018-10-04 07:50:00	2.0	1.24	2.0072594626512323
2018-10-04 08:50:00	1.9	1.19	1.9068964895186706
2018-10-04 09:50:00	2.5	1.2	2.5090743283140404
2018-10-04 10:50:00	2.3	1.09	2.308348382048917
2018-10-04 11:50:00	2.5	1.25	2.5090743283140404
2018-10-04 12:50:00	2.7	1.11	2.709800274579164
2018-10-04 13:50:00	3.0	1.04	3.010889193976849
2018-10-04 14:50:00	3.2	1.04	3.2116151402419724
2018-10-04 15:50:00	3.4	1.02	3.4123410865070953
2018-10-04 16:50:00	4.0	1.11	4.014518925302465
2018-10-04 17:50:00	3.8	1.04	3.8137929790373413
2018-10-04 18:50:00	5.0	1.03	5.018148656628081
2018-10-04 19:50:00	5.7	1.06	5.720689468556013
2018-10-04 20:50:00	4.5	1.02	4.516333790965273
2018-10-04 21:50:00	5.6	1.03	5.620326495423451
2018-10-04 22:50:00	4.8	1.07	4.817422710362957
2018-10-04 23:50:00	4.3	1.06	4.31560784470015
2018-10-05 00:50:00	3.5	1.04	3.5127040596396566
2018-10-05 01:50:00	2.9	1.08	2.9105262208442872
2018-10-05 02:50:00	2.0	1.02	2.0072594626512323
2018-10-05 03:50:00	0.1	1.04	0.10036297313256164
2018-10-05 05:50:00	1.0	1.18	1.0036297313256162
2018-10-05 06:50:00	2.5	1.11	2.5090743283140404
2018-10-05 07:50:00	2.6	1.09	2.609437301446602
2018-10-05 08:50:00	4.2	1.1	4.215244871567588
2018-10-05 09:50:00	7.0	1.11	7.025408119279313
2018-10-05 10:50:00	10.4	1.17	10.437749205786409
2018-10-05 11:50:00	11.3	1.32	11.341015963979464
2018-10-05 12:50:00	10.7	1.48	10.738838125184092
2018-10-05 13:50:00	9.4	1.51	9.434119474460793
2018-10-05 14:50:00	9.5	1.54	9.534482447593355
2018-10-05 15:50:00	8.9	1.44	8.932304608797985
2018-10-05 16:50:00	8.0	1.53	8.02903785060493
2018-10-05 17:50:00	8.3	1.61	8.330126770002616
2018-10-05 18:50:00	7.8	1.69	7.828311904339807
2018-10-05 19:50:00	8.5	1.62	8.530852716267738
2018-10-05 20:50:00	8.0	1.72	8.02903785060493
2018-10-05 21:50:00	7.4	1.63	7.42686001180956
2018-10-05 22:50:00	6.3	1.54	6.322867307351383
2018-10-05 23:50:00	6.5	1.63	6.5235932536165055
2018-10-06 00:50:00	6.3	1.57	6.322867307351383
2018-10-06 01:50:00	5.4	1.59	5.419600549158328
2018-10-06 02:50:00	4.3	1.62	4.31560784470015
2018-10-06 03:50:00	5.1	1.6	5.118511629760643
2018-10-06 04:50:00	4.7	1.6	4.717059737230397
2018-10-06 05:50:00	5.4	1.52	5.419600549158328
2018-10-06 06:50:00	5.0	1.43	5.018148656628081
2018-10-06 07:50:00	5.2	1.57	5.218874602893204
2018-10-06 08:50:00	4.6	1.39	4.616696764097834
2018-10-06 09:50:00	5.0	1.53	5.018148656628081
2018-10-06 10:50:00	4.0	1.79	4.014518925302465
2018-10-06 11:50:00	4.6	1.65	4.616696764097834
2018-10-06 12:50:00	3.5	1.93	3.5127040596396566
2018-10-06 13:50:00	2.9	1.93	2.9105262208442872
2018-10-06 14:50:00	3.7	1.89	3.71343000590478
2018-10-06 15:50:00	5.1	1.76	5.118511629760643
2018-10-06 16:50:00	3.4	1.71	3.4123410865070953
2018-10-06 17:50:00	3.4	1.61	3.4123410865070953
2018-10-06 18:50:00	3.1	1.58	3.11125216710941
2018-10-06 19:50:00	3.9	1.54	3.9141559521699034
2018-10-06 20:50:00	5.1	1.46	5.118511629760643
2018-10-06 21:50:00	4.0	1.36	4.014518925302465
2018-10-06 22:50:00	3.2	1.5	3.2116151402419724
2018-10-06 23:50:00	3.9	1.41	3.9141559521699034
2018-10-07 00:50:00	5.4	1.4	5.419600549158328
2018-10-07 01:50:00	5.8	1.33	5.8210524416885745
2018-10-07 02:50:00	5.5	1.37	5.519963522290889
2018-10-07 03:50:00	5.6	1.34	5.620326495423451
2018-10-07 04:50:00	5.2	1.13	5.218874602893204
2018-10-07 05:50:00	5.2	1.3	5.218874602893204
2018-10-07 06:50:00	6.0	1.18	6.021778387953698
2018-10-07 07:50:00	5.5	1.26	5.519963522290889
2018-10-07 08:50:00	6.2	1.3	6.22250433421882
2018-10-07 09:50:00	5.9	1.19	5.921415414821136
2018-10-07 10:50:00	5.7	1.29	5.720689468556013
2018-10-07 11:50:00	5.4	1.25	5.419600549158328
2018-10-07 12:50:00	4.8	1.28	4.817422710362957
2018-10-07 13:50:00	5.1	1.26	5.118511629760643
2018-10-07 14:50:00	6.0	1.21	6.021778387953698
2018-10-07 15:50:00	6.1	1.19	6.122141361086259
2018-10-07 16:50:00	6.4	1.22	6.423230280483945
2018-10-07 17:50:00	6.5	1.23	6.5235932536165055
2018-10-07 18:50:00	6.3	1.21	6.322867307351383
2018-10-07 19:50:00	5.2	1.2	5.218874602893204
2018-10-07 20:50:00	4.8	1.13	4.817422710362957
2018-10-07 21:50:00	4.3	1.2	4.31560784470015
2018-10-07 22:50:00	2.7	1.09	2.709800274579164
2018-10-07 23:50:00	1.9	1.16	1.9068964895186706
2018-10-08 00:50:00	0.9	1.08	0.9032667581930547
2018-10-08 01:50:00	0.7	0.99	0.7025408119279314
2018-10-08 04:50:00	7.5	1.0	7.527222984942123
2018-10-08 05:50:00	8.8	1.05	8.831941635665423
2018-10-08 06:50:00	8.2	1.2	8.229763796870053
2018-10-08 07:50:00	8.7	1.19	8.731578662532861
2018-10-08 08:50:00	8.6	1.23	8.6312156894003
2018-10-08 09:50:00	8.8	1.28	8.831941635665423
2018-10-08 10:50:00	9.2	1.27	9.233393528195668
2018-10-08 11:50:00	9.1	1.31	9.133030555063108
2018-10-08 12:50:00	8.4	1.42	8.430489743135176
2018-10-08 13:50:00	8.6	1.51	8.6312156894003
2018-10-08 14:50:00	8.2	1.57	8.229763796870053
2018-10-08 15:50:00	8.9	1.42	8.932304608797985
2018-10-08 16:50:00	8.1	1.52	8.129400823737491
2018-10-08 17:50:00	7.3	1.41	7.326497038676998
2018-10-08 18:50:00	7.3	1.43	7.326497038676998
2018-10-08 19:50:00	6.7	1.33	6.72431919988163
2018-10-08 20:50:00	6.1	1.33	6.122141361086259
2018-10-08 21:50:00	6.8	1.23	6.824682173014191
2018-10-08 22:50:00	6.4	1.17	6.423230280483945
2018-10-08 23:50:00	7.1	1.15	7.125771092411875
2018-10-09 00:50:00	4.9	1.1	4.91778568349552
2018-10-09 01:50:00	4.6	1.1	4.616696764097834
2018-10-09 02:50:00	4.8	1.09	4.817422710362957
2018-10-09 03:50:00	4.4	0.96	4.4159708178327115
2018-10-09 04:50:00	4.6	1.02	4.616696764097834
2018-10-09 05:50:00	4.3	0.94	4.31560784470015
2018-10-09 06:50:00	4.2	0.93	4.215244871567588
2018-10-09 07:50:00	3.3	0.86	3.311978113374533
2018-10-09 08:50:00	2.8	0.8	2.8101632477117255
2018-10-09 09:50:00	2.3	0.81	2.308348382048917
2018-10-09 10:50:00	0.5	0.75	0.5018148656628081
2018-10-09 11:50:00	0.1	0.78	0.10036297313256164
2018-10-09 15:50:00	1.0	0.71	1.0036297313256162
2018-10-09 16:50:00	2.1	0.73	2.107622435783794
2018-10-09 17:50:00	1.2	0.66	1.2043556775907394
2018-10-09 18:50:00	2.0	0.65	2.0072594626512323
2018-10-09 19:50:00	2.9	0.57	2.9105262208442872
2018-10-09 20:50:00	3.5	0.63	3.5127040596396566
2018-10-09 21:50:00	4.1	0.6	4.114881898435026
2018-10-09 22:50:00	4.1	0.63	4.114881898435026
2018-10-09 23:50:00	4.1	0.62	4.114881898435026
2018-10-10 00:50:00	4.2	0.63	4.215244871567588
2018-10-10 01:50:00	3.2	0.64	3.2116151402419724
2018-10-10 02:50:00	3.8	0.66	3.8137929790373413
2018-10-10 03:50:00	3.4	0.68	3.4123410865070953
2018-10-10 04:50:00	3.2	0.61	3.2116151402419724
2018-10-10 05:50:00	2.6	0.61	2.609437301446602
2018-10-10 06:50:00	3.7	0.59	3.71343000590478
2018-10-10 07:50:00	2.9	0.61	2.9105262208442872
2018-10-10 08:50:00	2.7	0.6	2.709800274579164
2018-10-10 09:50:00	2.7	0.6	2.709800274579164
2018-10-10 10:50:00	2.1	0.63	2.107622435783794
2018-10-10 11:50:00	2.1	0.6	2.107622435783794
2018-10-10 12:50:00	2.0	0.61	2.0072594626512323
2018-10-10 14:50:00	1.8	0.64	1.8065335163861094
2018-10-10 15:50:00	2.7	0.58	2.709800274579164
2018-10-10 16:50:00	1.7	0.6	1.7061705432535477
2018-10-10 17:50:00	1.5	0.57	1.5054445969884245
2018-10-10 18:50:00	0.5	0.58	0.5018148656628081
2018-10-10 19:50:00	1.3	0.58	1.304718650723301
2018-10-10 20:50:00	1.3	0.58	1.304718650723301
2018-10-10 21:50:00	0.5	0.53	0.5018148656628081
2018-10-10 22:50:00	1.1	0.54	1.1039927044581779
2018-10-10 23:50:00	2.6	0.55	2.609437301446602
2018-10-11 00:50:00	3.8	0.64	3.8137929790373413
2018-10-11 01:50:00	3.6	0.64	3.6130670327722187
2018-10-11 02:50:00	5.1	0.58	5.118511629760643
2018-10-11 03:50:00	4.9	0.62	4.91778568349552
2018-10-11 04:50:00	3.5	0.59	3.5127040596396566
2018-10-11 05:50:00	4.1	0.6	4.114881898435026
2018-10-11 06:50:00	4.7	0.66	4.717059737230397
2018-10-11 07:50:00	4.1	0.61	4.114881898435026
2018-10-11 08:50:00	4.2	0.71	4.215244871567588
2018-10-11 09:50:00	5.6	0.74	5.620326495423451
2018-10-11 10:50:00	5.4	0.83	5.419600549158328
2018-10-11 11:50:00	4.7	0.9	4.717059737230397
2018-10-11 12:50:00	5.4	0.84	5.419600549158328
2018-10-11 13:50:00	5.2	0.96	5.218874602893204
2018-10-11 14:50:00	5.2	0.91	5.218874602893204
2018-10-11 15:50:00	5.3	0.97	5.319237576025766
2018-10-11 16:50:00	6.1	0.95	6.122141361086259
2018-10-11 17:50:00	8.3	1.02	8.330126770002616
2018-10-11 18:50:00	9.6	1.11	9.634845420725915
2018-10-11 19:50:00	9.4	1.28	9.434119474460793
2018-10-11 20:50:00	9.7	1.45	9.735208393858477
2018-10-11 21:50:00	8.3	1.44	8.330126770002616
2018-10-11 22:50:00	7.6	1.45	7.6275859580746825
2018-10-11 23:50:00	7.3	1.56	7.326497038676998
2018-10-12 00:50:00	4.8	1.47	4.817422710362957
2018-10-12 01:50:00	3.6	1.48	3.6130670327722187
2018-10-12 02:50:00	4.2	1.37	4.215244871567588
2018-10-12 03:50:00	4.0	1.4	4.014518925302465
2018-10-12 04:50:00	1.0	1.36	1.0036297313256162
2018-10-12 06:50:00	0.4	1.41	0.40145189253024655
2018-10-12 07:50:00	4.1	1.62	4.114881898435026
2018-10-12 08:50:00	9.0	1.6	9.032667581930546
2018-10-12 09:50:00	15.9	1.7	15.957712728077299
2018-10-12 10:50:00	15.7	2.01	15.756986781812175
2018-10-12 11:50:00	15.3	2.24	15.355534889281929
2018-10-12 12:50:00	15.7	2.1	15.756986781812175
2018-10-12 13:50:00	15.8	2.19	15.857349754944739
2018-10-12 14:50:00	14.7	2.22	14.753357050486557
2018-10-12 15:50:00	13.8	2.37	13.850090292293505
2018-10-12 16:50:00	11.8	2.81	11.842830829642272
2018-10-12 17:50:00	11.7	2.73	11.742467856509709
2018-10-12 18:50:00	9.7	2.58	9.735208393858477
2018-10-12 19:50:00	9.5	2.17	9.534482447593355
2018-10-12 20:50:00	8.5	2.25	8.530852716267738
2018-10-12 21:50:00	8.3	2.0	8.330126770002616
2018-10-12 22:50:00	9.6	1.74	9.634845420725915
2018-10-12 23:50:00	8.8	1.69	8.831941635665423
2018-10-13 00:50:00	7.9	1.68	7.928674877472369
2018-10-13 01:50:00	8.7	1.57	8.731578662532861
2018-10-13 02:50:00	9.4	1.46	9.434119474460793
2018-10-13 03:50:00	7.4	1.54	7.42686001180956
2018-10-13 04:50:00	6.2	1.48	6.22250433421882
2018-10-13 05:50:00	4.9	1.33	4.91778568349552
2018-10-13 06:50:00	7.2	1.27	7.2261340655444375
2018-10-13 07:50:00	6.5	1.26	6.5235932536165055
2018-10-13 08:50:00	6.4	1.21	6.423230280483945
2018-10-13 09:50:00	4.6	1.25	4.616696764097834
2018-10-13 10:50:00	4.9	1.17	4.91778568349552
2018-10-13 11:50:00	5.7	1.15	5.720689468556013
2018-10-13 12:50:00	4.3	1.12	4.31560784470015
2018-10-13 13:50:00	4.0	1.0	4.014518925302465
2018-10-13 14:50:00	5.0	0.99	5.018148656628081
2018-10-13 15:50:00	6.9	1.02	6.925045146146752
2018-10-13 16:50:00	9.3	1.06	9.333756501328232
2018-10-13 17:50:00	11.4	1.07	11.441378937112026
2018-10-13 18:50:00	8.7	1.2	8.731578662532861
2018-10-13 19:50:00	8.4	1.15	8.430489743135176
2018-10-13 20:50:00	8.8	1.09	8.831941635665423
2018-10-13 21:50:00	6.9	1.03	6.925045146146752
2018-10-13 22:50:00	7.1	1.05	7.125771092411875
2018-10-13 23:50:00	7.7	1.11	7.727948931207245
2018-10-14 00:50:00	7.8	1.08	7.828311904339807
2018-10-14 01:50:00	6.8	0.99	6.824682173014191
2018-10-14 02:50:00	6.6	1.0	6.623956226749066
2018-10-14 03:50:00	7.6	1.07	7.6275859580746825
2018-10-14 04:50:00	7.0	0.99	7.025408119279313
2018-10-14 05:50:00	6.0	1.0	6.021778387953698
2018-10-14 06:50:00	5.3	0.94	5.319237576025766
2018-10-14 07:50:00	4.3	0.78	4.31560784470015
2018-10-14 08:50:00	3.4	0.71	3.4123410865070953
2018-10-14 09:50:00	3.0	0.69	3.010889193976849
2018-10-14 10:50:00	2.6	0.67	2.609437301446602
2018-10-14 11:50:00	2.8	0.63	2.8101632477117255
2018-10-14 12:50:00	2.5	0.56	2.5090743283140404
2018-10-14 13:50:00	1.1	0.55	1.1039927044581779
2018-10-14 14:50:00	1.9	0.51	1.9068964895186706
2018-10-14 15:50:00	2.9	0.48	2.9105262208442872
2018-10-14 16:50:00	4.0	0.44	4.014518925302465
2018-10-14 17:50:00	3.6	0.44	3.6130670327722187
2018-10-14 18:50:00	6.1	0.46	6.122141361086259
2018-10-14 19:50:00	6.3	0.5	6.322867307351383
2018-10-14 20:50:00	6.5	0.51	6.5235932536165055
2018-10-14 21:50:00	7.7	0.62	7.727948931207245
2018-10-14 22:50:00	6.4	0.65	6.423230280483945
2018-10-14 23:50:00	5.8	0.62	5.8210524416885745
2018-10-15 00:50:00	5.3	0.67	5.319237576025766
2018-10-15 01:50:00	4.9	0.6	4.91778568349552
2018-10-15 02:50:00	4.8	0.57	4.817422710362957
2018-10-15 03:50:00	6.0	0.55	6.021778387953698
2018-10-15 04:50:00	3.2	0.57	3.2116151402419724
2018-10-15 05:50:00	3.7	0.54	3.71343000590478
2018-10-15 06:50:00	4.5	0.54	4.516333790965273
2018-10-15 07:50:00	3.5	0.54	3.5127040596396566
2018-10-15 08:50:00	3.9	0.48	3.9141559521699034
2018-10-15 09:50:00	3.5	0.48	3.5127040596396566
2018-10-15 10:50:00	6.1	0.47	6.122141361086259
2018-10-15 11:50:00	7.0	0.52	7.025408119279313
2018-10-15 12:50:00	7.9	0.6	7.928674877472369
2018-10-15 13:50:00	8.3	0.77	8.330126770002616
2018-10-15 14:50:00	8.7	0.88	8.731578662532861
2018-10-15 15:50:00	8.3	0.91	8.330126770002616
2018-10-15 16:50:00	9.2	1.02	9.233393528195668
2018-10-15 17:50:00	11.2	1.3	11.240652990846902
2018-10-15 18:50:00	11.1	1.79	11.140290017714339
2018-10-15 19:50:00	10.2	1.83	10.237023259521285
2018-10-15 20:50:00	9.5	2.07	9.534482447593355
2018-10-15 21:50:00	10.4	2.11	10.437749205786409
2018-10-15 22:50:00	9.5	2.0	9.534482447593355
2018-10-15 23:50:00	11.5	2.07	11.541741910244587
2018-10-16 00:50:00	12.1	2.19	12.143919749039956
2018-10-16 01:50:00	9.6	2.38	9.634845420725915
2018-10-16 02:50:00	11.7	2.2	11.742467856509709
2018-10-16 03:50:00	12.7	1.94	12.746097587835326
2018-10-16 04:50:00	12.0	2.36	12.043556775907396
2018-10-16 05:50:00	14.0	2.26	14.050816238558626
2018-10-16 06:50:00	14.5	2.33	14.552631104221435
2018-10-16 07:50:00	12.3	2.54	12.344645695305081
2018-10-16 08:50:00	10.8	2.32	10.839201098316655
2018-10-16 09:50:00	10.6	2.18	10.638475152051532
2018-10-16 10:50:00	10.7	2.22	10.738838125184092
2018-10-16 11:50:00	9.9	2.0	9.935934340123602
2018-10-16 12:50:00	9.7	2.01	9.735208393858477
2018-10-16 13:50:00	8.7	1.86	8.731578662532861
2018-10-16 14:50:00	7.7	1.8	7.727948931207245
2018-10-16 15:50:00	6.6	1.62	6.623956226749066
2018-10-16 16:50:00	6.2	1.47	6.22250433421882
2018-10-16 17:50:00	5.2	1.28	5.218874602893204
2018-10-16 18:50:00	5.4	1.19	5.419600549158328
2018-10-16 19:50:00	6.8	1.07	6.824682173014191
2018-10-16 20:50:00	7.5	1.21	7.527222984942123
2018-10-16 21:50:00	8.2	1.07	8.229763796870053
2018-10-16 22:50:00	8.6	1.01	8.6312156894003
2018-10-16 23:50:00	8.8	1.03	8.831941635665423
2018-10-17 00:50:00	9.2	1.12	9.233393528195668
2018-10-17 01:50:00	9.4	1.17	9.434119474460793
2018-10-17 02:50:00	8.8	1.17	8.831941635665423
2018-10-17 03:50:00	8.3	1.22	8.330126770002616
2018-10-17 04:50:00	8.3	1.17	8.330126770002616
2018-10-17 05:50:00	9.2	1.11	9.233393528195668
2018-10-17 06:50:00	8.7	1.27	8.731578662532861
2018-10-17 07:50:00	8.7	1.27	8.731578662532861
2018-10-17 08:50:00	9.3	1.39	9.333756501328232
2018-10-17 09:50:00	10.1	1.42	10.136660286388723
2018-10-17 10:50:00	10.1	1.47	10.136660286388723
2018-10-17 11:50:00	9.7	1.44	9.735208393858477
2018-10-17 12:50:00	9.6	1.39	9.634845420725915
2018-10-17 13:50:00	9.8	1.34	9.83557136699104
2018-10-17 14:50:00	10.9	1.42	10.939564071449217
2018-10-17 15:50:00	10.9	1.52	10.939564071449217
2018-10-17 16:50:00	12.4	1.78	12.44500866843764
